hour_ts,airline,tweet_volume,neg_volume,avg_retweets,avg_conf,hashtag_rate,mention_rate,neg_rate,tweet_volume_roll_mean,tweet_volume_roll_std,tweet_volume_z,neg_rate_roll_mean,neg_rate_roll_std,neg_rate_z,avg_retweets_roll_mean,avg_retweets_roll_std,avg_retweets_z,hashtag_rate_roll_mean,hashtag_rate_roll_std,hashtag_rate_z,neg_rate_diff,if_score,if_anomaly,oc_score,oc_anomaly,both_anomaly
2015-02-21 05:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 06:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 07:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 08:00:00+00:00,American,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0833333333333333,0.2823298512866399,3.246793289796359,0.0833333333333333,0.2823298512866399,3.246793289796359,0.0,,0.0,0.0,,0.0,1.0,0.020050713645458296,0,-0.00017981144586043385,1,0
2015-02-21 09:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,-1.0,0.10034986331067042,0,0.03286066737178317,0,0
2015-02-21 10:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0,0.17981434775711969,0,0.02246164490647118,0,0
2015-02-21 11:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0,0.17981434775711969,0,0.02246164490647118,0,0
2015-02-21 12:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0,0.17981434775711969,0,0.02246164490647118,0,0
2015-02-21 13:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0,0.17981434775711969,0,0.02246164490647118,0,0
2015-02-21 14:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0,0.17981434775711969,0,0.02246164490647118,0,0
2015-02-21 15:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0,0.17981434775711969,0,0.02246164490647118,0,0
2015-02-21 16:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0,0.17981434775711969,0,0.02246164490647118,0,0
2015-02-21 17:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 18:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 19:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 20:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 21:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 22:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-21 23:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 00:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 01:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 02:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 03:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 04:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 05:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 06:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 07:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.19001861603904763,0,0.01669736638873831,0,0
2015-02-22 08:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 09:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 10:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 11:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 12:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 13:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 14:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 15:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 16:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 17:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 18:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.17199502564566949,0,-0.0002803817329922742,1,0
2015-02-22 19:00:00+00:00,American,4.0,2.0,0.0,0.919275,0.25,1.0,0.5,0.1666666666666666,0.816496580927726,4.694855340334425,0.0208333333333333,0.1020620726159657,4.694855340334425,0.0,,0.0,0.0104166666666666,0.0510310363079828,4.694855340334425,0.5,-0.010754571935361779,1,-0.00021293740642791548,1,1
2015-02-22 20:00:00+00:00,American,99.0,74.0,0.0404040404040404,0.9225010101010102,0.1414141414141414,1.1414141414141414,0.7474747474747475,4.291666666666667,20.18927646197285,4.691021667453983,0.0519781144781144,0.1798401600551999,3.867304348390027,0.0016835016835016,0.0082474402113911,4.694855340334425,0.0163089225589225,0.0575267107982507,2.1747326958075095,0.2474747474747475,-0.07362831052028374,1,-0.00026960325613367697,1,1
